uid,label,mean_step_speed,stddev_step_speed,track_length,e2e_distance,duration,mean_squared_residual_sum,mean_squared_angle_sum
sim_213_20,0,1.5576861410895784,0.6112396304702918,467.3058423268735,425.6994244769424,300.0,2098.904328199146,1657.227151036954
sim_213_21,0,1.6019495633937744,0.5890864982877692,313.98211442517976,289.2490276561012,196.0,1804.5148403980352,1511.9455756034636
sim_213_22,0,1.566199990701173,0.5388422055305054,469.8599972103519,429.21905829075206,300.0,2042.070156402096,1629.8772718718728
sim_213_23,0,1.524469452405986,0.5542549615834381,214.95019278924403,197.3448757885545,141.0,529.7300527959703,1396.4883411776432
sim_213_24,0,1.5579960504236319,0.5377580682195578,395.7309968076025,366.2813126546316,254.0,1072.0780446580616,1346.643660427061
sim_213_25,0,1.545136546648592,0.5616507837931874,213.2288434375057,193.14502323383846,138.0,424.3216824001613,1651.83086841849
sim_213_26,0,1.5635167296916759,0.544865901491729,320.52092958679356,291.3829095880539,205.0,354.6992237501339,1713.5011813182855
sim_213_27,0,1.538145297817844,0.5663706467213176,461.4435893453532,420.0309512405008,300.0,1903.8752686155476,1570.1717479025876
sim_213_28,0,1.6311592142510183,0.5691528813766874,106.02534892631618,96.16652224137046,65.0,72.69934721230311,2002.2353741326137
sim_213_29,0,1.5491591511428622,0.4940094314582677,204.4890079508578,187.41664813991312,132.0,445.7823730047117,1482.3397021859432
sim_213_30,0,1.543633239814369,0.5847354291162723,274.7667166869577,252.48564315620007,178.0,1917.8922641498693,1376.4334555807964
sim_213_31,0,1.5257449136942065,0.5553972404503789,285.3142988608166,260.969346858975,187.0,1517.195188927294,1567.5319903269046
sim_213_32,0,1.5157919323849316,0.5992007045918943,454.73757971547946,416.62093082321246,300.0,2601.141468820061,1573.534483640677
sim_213_33,0,1.5668668507556978,0.5700247994630782,470.0600552267093,434.39383052709206,300.0,1740.6103760737074,1299.4585172926566
sim_213_34,0,1.6405712112434085,0.555451258743138,109.91827115330837,101.17806086301516,67.0,136.05611549098487,1437.78256917876
sim_213_35,0,1.6161099948517401,0.6365042317869409,190.70097939250533,178.2133552795637,118.0,488.47181383229224,1140.2825849664746
sim_214_0,1,1.95492262948929,1.034489924843433,72.33213729110373,29.410882339705484,37.0,439.52343016159256,1318.779052832745
sim_214_1,1,2.6462204022213567,1.266265735506059,537.1827416509354,320.41379495895615,203.0,1537863.8230785956,1487.4991819965608
sim_214_2,1,3.1116983980530293,1.330305991843667,392.0739981546817,83.02409288875127,126.0,321355.8947148042,1238.8861816022013
sim_214_3,1,2.7282456711438923,1.3674826840651204,818.4737013431677,361.13432404023854,300.0,2815811.5730661633,1583.5907205138838
sim_214_4,1,2.4137052839635,1.3465519150402776,468.258825088919,91.92388155425118,194.0,153928.51157185883,2588.1213395969667
sim_214_5,1,2.6165301542958206,1.4573365540945626,436.960535767402,199.7248106770914,167.0,185417.15453563933,1492.490297176433
sim_214_6,1,3.043799345574715,1.9326886826074539,118.70817447741388,98.12746812182611,39.0,48464.532196310465,1237.3244528997122
sim_214_7,1,2.725579624083578,1.0349955134107702,207.1440514303519,152.31546211727817,76.0,15422.851164341058,1926.8819165007126
sim_214_8,1,2.693369410542412,1.4562833578512187,732.5964796675361,349.18190102008435,272.0,2291056.7213208806,2176.9697334769626
sim_214_9,1,2.966336666750657,1.5494666112861553,889.9010000251972,441.81444068749045,300.0,965673.6913906871,1480.9535944920858
sim_214_10,1,2.6768693993147004,1.3979879180495645,803.0608197944101,365.0534207482516,300.0,235391.596472878,1629.7579515302311
sim_214_11,0,1.5424231218026396,0.5489474332416724,299.2300856297121,267.2901045680517,194.0,2273.2716817596156,1888.0674218959948
sim_214_12,0,1.5393110260182674,0.5661462400993129,461.79330780548025,419.3435345870972,300.0,591.1564281725548,1857.1685307070388
sim_214_13,0,1.5163241305514774,0.5663577765929471,454.89723916544324,420.05951959216446,300.0,1703.762424438459,1283.4589520709649
sim_214_14,0,1.601766656263611,0.5486440062087242,480.52999687908334,439.8226915474007,300.0,1698.2388666856386,1553.8002000769502
sim_214_15,0,1.5059703783428486,0.5556256709517335,451.7911135028546,409.552194475869,300.0,2146.582583700391,1649.2491786792232
sim_214_16,0,1.571932776402909,0.6062086150260333,204.35126093237815,188.79883474216678,130.0,329.8211909573299,1373.7940309301764
sim_214_17,0,1.558342556212955,0.5414419512621667,274.2682898934801,248.2438317461282,176.0,1342.1400255568901,1939.688490325511
sim_214_18,0,1.527164006385487,0.5391854201225776,186.31400877902942,166.90116836020053,122.0,535.8188839305554,1954.7922152451745
sim_214_19,0,1.6356096000851033,0.6008436736518242,225.71412481174426,204.38444167793205,138.0,1758.0357272872834,1994.0851755007561
sim_214_20,0,1.5550500010793422,0.6418786282377847,82.41765005720514,75.0066663703967,53.0,92.5739465024715,1737.4153429092887
sim_214_21,0,1.557136974404842,0.5669375564745514,398.62706544763955,362.7630080369276,256.0,5802.29106305386,1622.6397431885505
sim_214_22,0,1.5677121447010793,0.5574918383934075,338.62582325543315,306.8973769845549,216.0,1696.0165284356867,1840.2306737760985
sim_214_23,0,1.5477226448116228,0.5784069629052851,464.31679344348686,422.21440051234634,300.0,2576.593529248984,1654.9081852453505
sim_214_24,0,1.5390198272044362,0.578576965325237,461.70594816133087,423.56227405188014,300.0,3228.481132804859,1501.3107465481955
sim_214_25,0,1.5394399353409571,0.5617098396008368,274.02030849069035,251.79356624028344,178.0,604.1384211080076,1529.6574498562275
sim_214_26,0,1.5010267547708056,0.5946304298712695,450.3080264312417,408.8642806604656,300.0,3324.1301414652166,1747.1357394335055
sim_214_27,0,1.5719408869827995,0.6180153916386854,106.89198031483036,96.33275663033837,68.0,335.6740022642805,2141.340344587711
sim_214_28,0,1.6021109488741236,0.7104006467664757,22.42955328423773,20.615528128088304,14.0,5.989959839357535,1873.3981019291014
sim_215_0,1,2.5274533211760524,1.6070370078409089,257.8002387599573,183.86136081297778,102.0,9149.643087821947,1725.3943544287542
sim_215_1,1,2.586285064486931,1.3763948919351463,775.8855193460794,321.8400223713639,300.0,1859233.3406983637,1870.9476717011692
sim_215_2,1,2.367299178716158,1.1208165746367824,423.7465529901923,222.31509170544405,179.0,627534.563077922,2223.9179885640174
sim_215_3,1,2.727238739021919,1.445280431973256,818.1716217065757,433.2435804486894,300.0,175647.02720724404,2021.3271983999932
sim_215_4,1,3.522485045891361,1.5374778801356852,324.0686242220052,209.0095691589263,92.0,10139.90635532388,2102.1108468554294
sim_215_5,1,3.9089399373877907,1.3388996728697342,269.71685567975754,230.8679276123039,69.0,5664.315302024379,664.1265694562321
sim_215_6,1,2.6380431356716465,1.625301697322119,601.4738349331354,324.0385779502188,228.0,1094472.31461434,2000.0191479054765
sim_215_7,1,3.387817033482042,1.7133683407347116,680.9512237298904,526.2024325295351,201.0,103925.71817105661,1175.9163073170064
sim_215_8,1,3.8440452895219956,1.1789751815752607,46.12854347426395,43.104524124504614,12.0,1854.6868932038808,930.6737029422432
sim_215_9,1,4.1980086643496115,1.4526919796145097,1087.2842440665495,899.4470523605045,259.0,869431.4370481177,334.1177275288548
sim_215_10,1,2.876776545558082,1.4632652267840331,745.0851252995432,463.9676712875586,259.0,457157.6114537398,1260.071442158739
sim_215_11,1,3.2081012525279067,1.1595042000322848,35.289113777806975,30.0,11.0,1289.3763440860214,1676.0904999380746
sim_215_12,1,2.981116449021167,1.4763506981886432,894.3349347063502,413.30376238306854,300.0,3935879.947879575,1595.1396657626308
sim_215_13,1,2.526875163565783,1.288780252538556,384.08502486199905,199.60210419732553,152.0,131469.82788442753,1442.4328717258297
sim_215_14,1,2.279878375971818,1.176344866030931,223.42808084523818,137.90213921473443,98.0,14856.90124551355,2848.897270228376
sim_215_15,1,2.367020377408836,1.4711236604016231,487.6061977462202,270.0074073057997,206.0,64715.073160680804,2349.6767865463175
sim_215_16,1,3.391116110881,1.7810689269434024,651.094293289152,422.09596065349876,192.0,721662.2275143217,1137.4417631702847
sim_215_17,0,1.5435052650479653,0.5193894587038598,35.5006210961032,31.827660925679098,23.0,25.84180342332784,1844.553754223254
sim_215_18,0,1.5424974604455317,0.5300313620444982,399.5068422553927,364.1936298179857,259.0,1754.9359521305569,1491.0619923401498
sim_215_19,0,1.5487464307761736,0.5698401762699753,464.6239292328521,425.1834898017561,300.0,928.5794408411136,1606.9782735162548
sim_215_20,0,1.558077206265564,0.504195994761836,34.277698537842404,31.89043743820395,22.0,5.859239325439695,1461.3733366795477
sim_215_21,0,1.5383919736706582,0.6191527560672707,12.307135789365265,11.40175425099138,8.0,4.32887700534749,1306.5070403063617
sim_215_22,0,1.5631998239976481,0.5618412315885898,168.825580991746,159.81239000778382,108.0,173.28753187106142,990.0590962447493
sim_215_23,0,1.5151542957045574,0.5665457853295659,454.5462887113672,415.101192482026,300.0,2213.1819126131354,1641.0151114281828
sim_215_24,0,1.47174375102152,0.47626408030235456,41.20882502860256,37.64306044943742,28.0,17.055985213288988,1759.4295174666938
sim_215_25,0,1.5161007403188709,0.5695518983171793,92.48214515945112,83.43860018001261,61.0,119.05315573093245,1819.7365657200244
sim_215_26,0,1.5376132136754042,0.6408943790756763,123.00905709403233,114.56002793295748,80.0,84.90093390538556,1377.9548181483578
sim_215_27,0,1.5619743255956788,0.5717542066715312,468.59229767870363,430.1534609880525,300.0,5684.3550566198455,1595.8730842937202
sim_215_28,0,1.5396511612023345,0.5441883575334663,152.4254649590311,139.31259813814398,99.0,266.1145628768413,1559.5400593699758
sim_215_29,0,1.5409484863078797,0.5527004274880338,308.18969726157593,280.0142853498728,200.0,2484.962885894837,1701.4986543602372
sim_215_30,0,1.4986000230160488,0.5851779773145473,76.42860117381849,69.29646455628166,51.0,27.91766438162474,2085.1322301453456
sim_215_31,0,1.5553911884107754,0.6224346694077886,466.6173565232326,425.7933771208754,300.0,1320.648111387834,1663.21103643237
sim_215_32,0,1.5273783345146015,0.5748321547808343,303.9482885684057,281.55638866841576,199.0,787.4933662516023,1399.1516102731212
sim_215_33,0,1.542990797218144,0.5708292795282871,462.89723916544324,425.7158676864183,300.0,3693.759065709216,1452.5450411890224
sim_215_34,0,1.559719084334509,0.5778780534242389,467.91572530035273,425.76284478568584,300.0,2721.453396947837,1591.4607162135892
sim_216_0,1,3.3172195789598438,1.5321245433439237,981.8969953721138,506.4266975584917,296.0,3013142.367026451,1330.445376390704
sim_216_1,1,3.7510129292800554,1.545838815719248,791.4637280780917,555.3602434456395,211.0,27694.962253112575,925.2620690322118
sim_216_2,1,2.2890827290418683,1.186237363739502,466.97287672454115,127.26350615946427,204.0,61814.02846953827,2608.8731473511366
sim_216_3,1,3.347094317413334,1.4694814519829489,498.7170532945868,294.7626163542453,149.0,814366.8650756767,1227.5161804987174
sim_216_4,1,2.77911029053642,1.3927955077353997,833.7330871609261,341.8493820383474,300.0,841146.8309398162,1496.60933390037
sim_216_5,1,2.6809488287206005,1.3200429454308076,804.2846486161801,157.99050604387594,300.0,545782.4858700037,1521.7339894061015
sim_216_6,1,2.4686715216648563,1.3560952221191018,740.6014564994568,233.1222855069845,300.0,963068.0883235821,1413.9431349570925
sim_216_7,1,3.2558690949753353,1.734116366810311,498.1479715312263,269.7035409482048,153.0,94386.63891431966,1433.415272857064
sim_216_8,1,1.9125703849682212,0.3034378396682098,7.650281539872885,7.0,4.0,0.794520547945206,2617.419498006189
sim_216_9,1,3.1768783251177157,1.5263244509669238,571.8380985211888,297.112773202365,180.0,428479.5426416976,1003.6728592369525
sim_216_10,1,4.827986023502521,2.034284186364865,323.4750635746689,287.57781555606823,67.0,85728.44795155706,1408.4384810711144
sim_216_11,1,2.605820580519123,1.1929092318681738,781.7461741557369,375.9494646890723,300.0,416936.3368337744,1725.286200835709
sim_216_12,1,nan,nan,0.0,0.0,0.0,0.0,nan
sim_216_13,1,1.923514568001944,0.9001643118436476,94.25221383209526,47.92702786528704,49.0,851.3414655307776,4410.786553062149
sim_216_14,1,2.5626639601572707,1.3445272133025257,389.52492194390516,277.71388153997634,152.0,30326.410741591048,1796.6101343535147
sim_216_15,1,2.5909957934036534,1.3634915546556214,393.83136059735534,70.60453243241541,152.0,405627.71955982153,1879.891918751874
sim_216_16,0,1.5191390883542388,0.5805826756960333,162.54788245390355,147.80054127099805,107.0,360.90339607914797,1618.2261347635795
sim_216_17,0,1.5714926054937648,0.6324367227396923,36.14432992635659,32.64965543462902,23.0,25.699566477831826,1535.1578809562523
sim_216_18,0,1.549806720462769,0.5610399236017911,464.9420161388307,426.38597537911585,300.0,2780.9225979259104,1485.3256347673855
sim_216_19,0,1.547602611607815,0.5430710418947702,464.2807834823445,426.38597537911585,300.0,1197.5019162365404,1619.6065119545317
sim_216_20,0,1.4914494077770268,0.5764072611515433,447.43482233310806,406.7247226319049,300.0,2259.684000731059,1748.9740616309675
sim_216_21,0,1.5567102798356538,0.5859349548547749,467.01308395069617,430.0697617828996,300.0,2367.237397825844,1434.420787669912
sim_216_22,0,1.5556258915208092,0.6223885724942044,169.5632221757682,156.97770542341354,109.0,593.8467603501986,1347.1741026608947
sim_216_23,0,1.5541661853385598,0.6266462714570328,421.1790362267497,385.37384446794,271.0,4107.988212004235,1348.726523041931
sim_216_24,0,1.5766437659060741,0.5997690311395433,387.85436641289425,352.13917703090067,246.0,1778.67902482195,1748.961763513101
sim_216_25,0,1.6146894301372434,0.5960520482332605,258.35030882195895,237.6257561797542,160.0,644.289381043687,1522.3869263298652
sim_216_26,0,1.5538585563371299,0.5711955248762298,125.86254306330753,114.69088891450794,81.0,227.7310346626827,1384.2734873560457
sim_216_27,0,1.5145718640827035,0.5471794969316549,454.37155922481105,415.865362827923,300.0,1288.8092020110853,1626.4299344320382
sim_216_28,0,1.5278349387199759,0.5524539605861296,355.9855407217544,327.42785464892876,233.0,616.98839273815,1439.586559995185
sim_216_29,0,1.5612093413694113,0.5440208872407599,468.36280241082335,430.20227800419656,300.0,2026.0646831411932,1432.5425884182334
sim_216_30,0,1.5085063303743664,0.603662696561965,452.5518991123099,417.31043600657773,300.0,1385.0446021747157,1575.232858839052
sim_217_0,1,2.9002249363969472,1.6079060871108082,870.0674809190841,389.6472763923803,300.0,420688.1629109088,1973.2025341427582
sim_217_1,1,1.4131181107698456,0.4120241154118634,8.478708664619074,3.605551275463989,6.0,1.375,5518.456704058539
sim_217_2,1,3.516438505702854,1.5612751018444753,481.752075281291,366.7860411738702,137.0,1011997.1450887976,980.5310200919752
sim_217_3,1,3.280947380140587,1.745666090841668,383.87084347644867,277.8488797889961,117.0,52300.21204605741,1578.3182295853587
sim_217_4,1,2.5804984235479362,1.3012843860303565,725.1200570169701,270.542048487846,281.0,153794.51367839306,1688.587145348671
sim_217_5,1,2.6940263479587867,1.3984117311568776,808.2079043876361,244.26624818013642,300.0,179788.01042549923,1415.8764324389188
sim_217_6,1,3.316646644151482,1.2340141075592388,723.0289684250231,318.1980515339464,218.0,2678516.801915208,1184.9566373179175
sim_217_7,1,3.84209539770558,1.6059925422736836,338.10439499809104,224.0089283934906,88.0,342007.02957429644,1110.8358542387887
sim_217_8,1,2.7883422305123333,1.3986888150122707,518.631654875294,274.8235797743709,186.0,249892.09922762116,1656.7780412699844
sim_217_9,1,2.674030644207312,1.4077297222773575,748.7285803780474,360.7672379803909,280.0,2142195.264942754,1462.8378614859434
sim_217_10,1,2.385410411545852,1.2186056171873143,653.6024527635634,306.7409330363328,274.0,164077.20320406463,2062.858450554357
sim_217_11,1,2.591516988922472,1.3774516432381716,777.4550966767415,482.8602282234477,300.0,4033542.9803676247,1267.8012973134255
sim_217_12,1,3.4519582247039122,1.6654247468177015,700.7475196148941,325.3459696999488,203.0,1688820.452267217,1047.931122909049
sim_217_13,1,2.485959790723845,1.3428839310370768,745.7879372171534,191.06281689538653,300.0,2159088.946911051,1743.6315691357213
sim_217_14,1,1.9444600038167035,1.065711949930098,23.33352004580044,6.082762530298219,12.0,16.92307692307694,3673.4389478243797
sim_217_15,1,2.849754615497906,1.3880725922661734,595.5987146390623,312.5443968462721,209.0,136199.8024097536,1279.312305330022
sim_217_16,1,2.2719188648488795,1.1821128891624106,365.7789372406696,24.413111231467404,161.0,55383.28831668782,2746.2728766175505
sim_217_17,1,2.4485794155481506,1.193947853690782,232.61504447707432,82.85529554590944,95.0,10533.310950478612,1785.7315276154673
sim_217_18,0,1.5514640364611976,0.5799074727065183,465.4392109383593,424.97176376790026,300.0,965.3706315819107,1727.6538073110746
sim_217_19,0,1.5877810915599238,0.5907209199654078,476.3343274679771,437.70423804208247,300.0,946.390466092531,1523.140551343993
sim_217_20,0,1.5389944064272196,0.5826326619368698,173.9063679262758,158.41717078650282,113.0,188.32256364818826,1871.2211604552201
sim_217_21,0,1.5755601726040733,0.48534406399227986,245.78738692623543,223.46364357541475,156.0,911.3680943588515,1716.756695604543
sim_217_22,0,1.5677299591537084,0.5705752435089048,470.3189877461125,429.21905829075206,300.0,2124.8134428871126,1615.8501134511744
sim_217_23,0,1.5653226760477241,0.6179206976247695,410.1145411245037,376.3509000919222,262.0,634.0720055273679,1598.1136786177804
sim_217_24,0,1.5692357067888016,0.5332304751015496,123.96962083631533,111.03603018840326,79.0,109.35519068436892,1886.4085186258599
sim_217_25,0,1.5707005486513095,0.5873848811364546,259.16559052746607,237.58787847867995,165.0,715.494736776271,1616.5721774441988
sim_217_26,0,1.5289102820441116,0.6317436316469385,458.67308461323347,417.9007059099087,300.0,1349.2969490990695,1631.7410176826697
sim_217_27,0,1.5215662672794372,0.5490926706340085,456.46988018383115,419.31968711235106,300.0,764.3224755151189,1526.7425494073816
sim_217_28,0,1.5407574649890396,0.5680960312721924,462.2272394967119,422.4038352098617,300.0,3064.966423244656,1631.251783043203
sim_217_29,0,1.5743936888710113,0.5695911856255707,199.94799848661845,183.84776310850236,127.0,152.56143940348343,1614.1592444775363
sim_217_30,0,1.5213400729961213,0.607809532890995,264.7131727013251,242.54690268069803,174.0,670.8970332915197,1641.7362484834935
sim_217_31,0,1.5286555869523248,0.5772452654456716,458.5966760856974,420.9002257067582,300.0,1974.4522869224716,1539.4904190083082
sim_217_32,0,1.5092891392021095,0.6373827896973254,430.1474046726012,393.86418979135436,285.0,3281.692577475814,1622.0897531317646
sim_217_33,0,1.5565391142256306,0.5631926720809581,466.96173426768917,429.9232489642773,300.0,1446.2921486307396,1548.0143356277329
sim_217_34,0,1.550462246542707,0.5728212970147722,324.04660952742574,297.7599704459953,209.0,933.9542909257375,1528.7041075602856
sim_218_0,1,2.661014597856425,1.356097824640615,798.3043793569275,361.386219991853,300.0,249948.275454426,1464.2079198159022
sim_218_1,1,2.654158492550264,1.3736628209784156,193.75356995616926,58.137767414994535,73.0,12263.038564957964,1742.0211091848005
sim_218_2,1,2.5728265154563883,1.327644226840404,545.4392212767543,106.77546534667971,212.0,116019.84142662158,1749.8004961129475
sim_218_3,1,2.530507648198884,1.3613220445851963,759.1522944596652,219.93862780330335,300.0,975326.8029699975,1706.021988340753
sim_218_4,1,3.800247579376746,1.6078387240230942,562.4366417477584,489.1952575403813,148.0,54169.94909490392,743.0159025999833
sim_218_5,1,2.035997688731324,0.645920592240801,32.575963019701184,3.0,16.0,61.08670520231213,2853.421166424464
sim_218_6,1,2.692922296056973,1.481021600737745,368.9303545598053,122.48265183282079,137.0,66801.30995125245,2357.2097251248224
sim_218_7,1,5.819560352092011,1.1805028054079751,133.84988809811625,131.47243057006287,23.0,254.9243784451598,74.08594236885655
sim_218_8,1,3.0726631243998432,1.5107186156654382,522.3527311479734,297.6995129320839,170.0,550049.7368190705,1679.8355254462267
sim_218_9,1,2.9504256863464797,1.5769038968843114,846.7721719814397,525.2389932211812,287.0,423242.93560324726,1061.2487592063142
sim_218_10,1,3.1658718670596193,1.642943408449654,819.9608135684414,531.1732297471325,259.0,363797.83603105095,1122.4822960965816
sim_218_11,1,3.294550896590138,1.3875684323603659,224.02946096812937,170.90640713560157,68.0,7063.8237785223055,1482.5006467348292
sim_218_12,1,1.9570780143231747,1.3259264459126328,66.54065248698794,39.59797974644666,34.0,668.1106341346518,3419.7903618312534
sim_218_13,1,2.510404159556851,1.5058895570108377,449.3623445606763,154.7384890710776,179.0,170845.08881000095,1348.8666216490606
sim_218_14,1,2.509788267102312,1.3248985469668628,599.8393958374526,294.15132160165456,239.0,268754.88572201296,1696.0188745083053
sim_218_15,1,3.0805316008832957,1.5635700449508472,563.7372829616431,354.6857764275303,183.0,259362.87726140392,1355.5801369019784
sim_218_16,1,2.8154501044045634,1.5143449770803,844.6350313213691,422.0426518730068,300.0,3491174.471489082,1610.0461079508918
sim_218_17,1,2.54595513843334,1.3208056357483087,404.8068670109011,120.50726119201282,159.0,195765.70982227888,1835.5881236410137
sim_218_18,1,3.38591789384047,1.539120966494917,1015.775368152141,746.4274914551312,300.0,892358.4279258158,864.2322787122329
sim_218_19,0,1.5336462362840868,0.6065716956235722,460.093870885226,420.0214280248092,300.0,2056.257401445383,1717.3844117186181
sim_218_20,0,1.5112419085017053,0.5022254157397145,146.5904651246654,132.94359706281458,97.0,134.57939354422248,2003.161047549329
sim_218_21,0,1.5349612210624688,0.6141883938725549,460.48836631874065,418.69320510368925,300.0,2174.921256705007,1821.380351426522
sim_218_22,0,1.6020851401651468,0.5226375833107137,370.0816673781489,336.63036107873575,231.0,4792.170955861129,1797.637937914163
sim_218_23,0,1.5642035511782868,0.5858901351629311,469.26106535348606,427.8983524156175,300.0,1913.8684033638224,1716.9966113489065
sim_218_24,0,1.511056989734093,0.5207323874316797,152.6167559631434,140.12137595670404,101.0,398.6155213127539,1543.75958112365
sim_218_25,0,1.5030889213898868,0.5808531320924881,450.9266764169661,412.25841410455166,300.0,2024.4759003661015,1434.404969904146
sim_218_26,0,1.5866280550676262,0.677349164805566,66.6383783128403,60.207972893961475,42.0,36.171677163108185,1687.3191436171905
sim_218_27,0,1.5540662792972595,0.5613470919945244,334.12425004891077,307.631272792608,215.0,1136.7352767672317,1480.6385314798788
sim_218_28,0,1.496065328813194,0.5788971111142316,448.8195986439582,412.95036021294374,300.0,4127.0806842697,1533.5550017124344
sim_218_29,0,1.5157764349111222,0.5630320885184634,291.0290755029355,267.5256997000475,192.0,912.4723686209186,1314.7388770988616
sim_219_0,1,4.203258914516278,1.4683813909554093,71.45540154677673,65.0,17.0,5838.036404160472,352.07887184736705
sim_219_1,1,2.5214983674153264,0.37688988195737316,15.12899020449196,13.892443989449804,6.0,8.422535211268267,614.1098564289058
sim_219_2,1,3.384086204423736,1.525037159811762,274.11098255832263,187.06683297688022,81.0,319819.9429866442,1251.5265153532525
sim_219_3,1,2.925905730547131,1.3666188512247623,163.85072091063932,130.0,56.0,8428.817034471564,446.61757642305594
sim_219_4,1,3.6274254843999674,1.5795080182181602,1066.4630924135904,701.679413977637,294.0,1266661.901762481,1051.0384199456823
sim_219_5,1,2.693065376530494,1.4218773368045878,608.6327750958917,343.04810158343685,226.0,147793.44559658904,1627.6936586267645
sim_219_6,1,3.1819841217888514,1.6827057935997207,146.37126960228716,26.68332812825267,46.0,5196.102405694188,2616.6221780302717
sim_219_7,1,2.6129732208102867,1.4494627887254448,36.581625091344016,32.01562118716424,14.0,1822.636069114472,717.8034048408373
sim_219_8,1,2.8706776074567526,1.4774373709763418,413.37757547377237,201.0198995124612,144.0,85107.81051048373,1148.2190297846507
sim_219_9,1,3.368263082529555,1.1117035971649922,498.50293621437413,308.6907837950463,148.0,377342.13103446737,1059.7978639299174
sim_219_10,1,2.9609991216311617,1.4305375528351512,127.32296223013995,103.07764064044152,43.0,452.6716870849802,1221.7617959013924
sim_219_11,1,3.758171015015841,1.6656697471709587,221.7320898859346,187.83237207680682,59.0,5425.225758330161,561.7286243721595
sim_219_12,1,3.4845423125743826,2.0235195918363242,1045.3626937723147,648.5560885536423,300.0,2291862.054606642,1338.2910096128287
sim_219_13,1,2.7038635875778723,1.5766203947881818,159.52795166709447,124.78781991845197,59.0,1285.0872614831994,1341.4009884572754
sim_219_14,1,3.0320964380373114,1.5619617549014397,909.6289314111934,447.9397280885008,300.0,1024201.1689676829,1524.9892818602596
sim_219_15,1,2.527112158852101,1.2703165497551674,758.1336476556303,373.5906851087163,300.0,844406.3229525929,1685.4841509719868
sim_219_16,1,3.8467694069701484,1.710278984618821,457.76555942944765,411.8992595283463,119.0,40877.94926344579,522.2276565260318
sim_219_17,1,2.6640990984919535,1.8088432691939997,764.5964412671907,258.0426321366297,287.0,461011.03743847675,2063.7289908052508
sim_219_18,1,2.400287136780155,1.4255174225092069,662.4792497513228,270.04629232781554,276.0,627739.0658609825,2056.7634031345583
sim_219_19,0,1.545664584839038,0.5752573260501465,463.6993754517114,424.3229901855425,300.0,2873.203706039299,1647.4737780221844
sim_219_20,0,1.4667937753232259,0.5731631710717624,440.0381325969678,400.2449250146715,300.0,1841.621659980734,1688.4014580227133
sim_219_21,0,1.5432641936464069,0.5431411375283343,462.97925809392206,426.5969995206249,300.0,2108.2565670980316,1482.4689662367728
sim_219_22,0,1.4655465024313485,0.6017753804982311,367.8521721102685,335.1715978420606,251.0,1349.4905884183447,1594.5614779369384
sim_219_23,0,1.5511044943756807,0.5865789354618555,217.1546292125953,201.58620984581262,140.0,350.5627895874902,1512.452268435248
sim_219_24,0,1.5473803135915762,0.5676978349226836,464.21409407747285,422.2759761104105,300.0,3751.2876753756354,1478.7270211742966
sim_219_25,0,1.4742775448887224,0.628596191220781,75.18815478932484,70.03570517957252,51.0,100.26918880904542,1301.5614070527658
sim_219_26,0,1.6072407193848208,0.5947984061571727,204.11957136187223,186.1316738225926,127.0,264.8220118117342,1691.108574257903
sim_219_27,0,1.550937576510946,0.5642713510146325,162.84844553364934,149.96666296213968,105.0,103.35845953011052,1311.6860804761657
sim_219_28,0,1.55134400325739,0.5744549157453549,465.403200977217,429.21905829075206,300.0,1824.089223184691,1321.3151100266734
sim_219_29,0,1.5740375105850513,0.5980802896921733,267.5863767994587,244.92039523077696,170.0,1831.7671162576669,1721.1203093809825
sim_219_30,0,1.5594513459597972,0.4964203641127697,223.001542472251,202.9507329378241,143.0,387.5326344353747,1638.311431200629
sim_219_31,0,1.5650304513728244,0.5915872386416572,444.4686481898821,405.2764488592941,284.0,2393.1538433529327,1723.31858267006
sim_219_32,0,1.5870599253977862,0.5518823484491125,476.1179776193359,439.15942435521066,300.0,5663.02235437003,1401.6219971986545
sim_219_33,0,1.5521053312494801,0.56148740513702,332.15054088738873,309.0453041222274,214.0,1895.5007240395876,1417.4171137481887
sim_219_34,0,1.5935414670101447,0.5000992672756905,90.83186361957824,81.68843247363729,57.0,51.49382452679955,2113.4955445210585
sim_219_35,0,1.5402580004436202,0.5811628167782713,318.8334060918294,287.862814548875,207.0,715.1176328054364,1861.6485187468988
sim_219_36,0,1.5391343280489032,0.5787297997905917,358.6182984353944,330.9531688925187,233.0,2058.6102589864554,1370.440889290062
sim_219_37,0,1.512525892078826,0.5707107883529219,179.9905811573803,166.1715980545412,119.0,226.12028633834103,1501.1617509124526
sim_220_0,1,3.05636247159199,1.5680077940635702,855.7814920457572,543.415126767741,280.0,1027981.4029121972,1236.330021641073
sim_220_1,1,2.6900099202317014,1.45148438429895,745.1327479041813,219.57231155134292,277.0,288432.89967057254,1675.8443610075883
sim_220_2,1,2.68622797847118,1.3282240954291715,805.868393541354,458.5411650004828,300.0,55321.742576158445,1804.7106995304769
sim_220_3,1,3.201363826958157,1.5010076726681776,912.3886906830746,595.9706368605755,285.0,10074846.627441153,1292.2717953298175
sim_220_4,1,3.3389946347236026,1.5535812914961988,480.81522740019875,282.36324123369883,144.0,378143.1826151102,1244.6907108410364
sim_220_5,1,3.5790003354255373,1.9110059690214891,783.8010734581927,550.8838353046856,219.0,286554.6455520695,1153.057508762212
sim_220_6,1,2.7086613140285873,1.1493687931760788,102.92912993308632,92.78469701410896,38.0,666.2058319756026,1350.2181917949722
